author,comment,clean_text,cluster_id,sentimen
@triyani5455,"Org lulusan ITB dan ijasahnya asli nga bisa dikibulin yg mulia Bahlil...ente yg gelar doctor dibatalin harus mikir lawan lulusan ITB ijasah asli😂
Mantapp nih ada pejabat yg berani lawan mafia, smoga aja pak Prabowo Tdk mencopot pak Purbaya, Krn rejim yg sebelumnya kalo ada pejabat yg bersih dan jujur pasti diPHK😂",org lulus itb ijasahnya asli nga dikibulin yg mulia bahlil ente yg gelar doctor dibatalin mikir lawan lulus itb ijasah asli mantapp nih jabat yg berani lawan mafia smoga aja pak prabowo tdk copot pak purbaya krn rejim yg belum kalo jabat yg bersih jujur diphk,0,positif
@ahmadheryawan5966,Purbaya next presidennnn,purbaya next presidennnn,0,positif
@sunrevolver,"Over capacity ini istilah sapu jagad yang kurang lengkap.
Harus ada parameter spesifikasinya dulu baru dari sana ditentukan kapasitas nya.
Bukan kapasitas overall yang termasuk didalamnya spesifikasi yang sudah obsolete",over capacity istilah sapu jagad kurang lengkap parameter spesifikasi dulu baru sana tentu kapasitas nya bukan kapasitas overall masuk dalam spesifikasi obsolete,0,positif
@novaanggara1878,Bahas juga etano,bahas etano,0,positif
@dedyrushadmaka5137,Kenapa negara lain membangun kilang minyak dan menguntungkan?,negara bangun kilang minyak untung,0,positif
@heriantoto6940,Mantap p@k menkeu..,mantap p k menkeu,0,positif
@kankmanlee,mafia impor migas meninggalkan lane😂,mafia impor migas tinggal lane,0,positif
@Suarasaktibaelah,Selama bahlil jd mentri akan semakin terpuruk indonesia,lama bahlil jd tri makin puruk indonesia,0,positif
@ramdhanansyari106,"Ngomong salah satu mafia tuh...
Klau bnyak kilang di Indonesia 
Otomatis import pun akan berkurang jatah Meraka pun akan berkurang 😀",ngomong salah satu mafia tuh klau bnyak kilang indonesia otomatis import kurang jatah raka kurang,0,positif
@WorkFromHome-th2eq,Over capacity import nya kali 😅,over capacity import nya kali,0,positif
@blackwindows404,Pak Bahlil banyak dapat amplop dari koruptor 📍#Singapore yang menggagalkan pembangunan kilang kilangmiyak,pak bahlil banyak amplop koruptor singapore gagal bangun kilang kilangmiyak,0,positif
@bramawiraaringga2989,"Ngapain bangun kilang, import aja terus nanti mafia cukai mafia minyak dll dapet bagian juga ^^",ngapain bangun kilang import aja terus mafia cukai mafia minyak dapet bagi,0,positif
@Yohanes_69,Nepal kan goblin udah gila over capacity 😂,nepal kan goblin udah gila over capacity,1,negatif
@Uchil22Official,"Bener"" Koboy pak pur",bener koboy pak pur,0,positif
@AHMADKELIX,Yang gak pecaya Bahlil itu gak cuman Pak Purbaya saja.😂,gak pecaya bahlil gak cuman pak purbaya,0,positif
@rozioz745,"Produsen&konsumen 
Ya lebih baik produsen",produsen konsumen lebih baik produsen,0,positif
@Tonikrwag,Miara termul ya gini jadinya 😅,miara termul gin jadi,0,positif
@bangbudy4823,Muaakk banget liat Bahlil,muaakk banget liat bahlil,0,positif
@FilmYoutub-h3n,"Maaf, kalo gw perhatiin , pa purbaya ini lagi main dua kaki , tp gw ga tau tujuannya apa ?
satu kaki dia merasa nyaman n betah di pemerintahan, tapi di kaki yg satu lagi layaknya seorang oposisi ,,",maaf kalo gw perhatiin pa purbaya main kaki tp gw ga tau tuju apa satu kaki rasa nyaman n betah perintah kaki yg satu layak orang oposisi,0,positif
@predibaribaki7877,Ayo pak prabowo..udah dong...udah jelas tu oknum nya...gassss lah pak presiden...ngapain masih ada dikabinet bapak...,ayo pak prabowo udah dong udah jelas tu oknum nya gassss lah pak presiden ngapain kabinet bapak,0,positif
@yuyusyuyus4200,Jangan lupa bangun tambang emas  tiap kota.,jangan lupa bangun tambang emas tiap kota,0,positif
@mochammadefrianda6321,Periksa  elit2 pertamina🔥🔥🔥🔥,periksa elit pertamina,0,positif
@direksijunior9137,Ongol ongol jgn di percaya😂😂,ongol ongol jgn percaya,0,positif
@Jakaria-k5n,Kalau dicermati lihat bahlil persis tokoh wayang cepot petruk gareng..,kalau cermat lihat bahlil persis tokoh wayang cepot truk gareng,0,positif
@ilham8571,Thumbnail nya serem yang sebelah kanan,thumbnail nya rem belah kanan,0,positif
@Alizanoe,BAHLIL AAUDIT...SY YAKIN 100000% TIDAK WAJJAR HARTA NYA,bahlil aaudit sy yakin wajjar harta nya,0,positif
@wahyusumantri2513,Pnya ladang minyak bumi kok import😂,pnya ladang minyak bumi kok import,0,positif
@BustamPanawa,"APA SEBENARNYA ALSAN PAK PRABOWO SEHINGGA TIDAK MEMECAT BAHLIL,MUNGKINKAH KARENA BAHLIL SANGAT DEKAT DENGAN JOKOWI ATAUKAH KARENA BAHLIL ADALAH KETUA PARTAI GOLKAR ATAUKAH PAK PRABOWO MENUNGGU WAKTU YANG TEPAT UNTUK MENGUSIR SEMUA ORANG ORANG YANG DEKAT DENGAN JOKOWI DARI KABINET.",apa benar alsan pak prabowo pecat bahlil mungkin bahlil sangat dekat jokowi atau bahlil ketua partai golkar atau pak prabowo tunggu waktu tepat usir semua orang orang dekat jokowi kabinet,0,positif
@amirulohamd8499,Maju terus pak purbaya,maju terus pak purbaya,0,positif
@pittwidojoyo4138,"Iya percaya, makanya kilangnya hrs dikurangi...🔥😅",iya percaya makanya kilang hrs rang,0,positif
@WelotNdusel,Siapa disini yg mendukung Bahlil di nepalkan..,siapa sini yg dukung bahlil nepalkan,0,positif
@hengkirp8825,Pertamax kenapa sering kosong?,pertamax sering kosong,0,positif
@padrisaputra6335,Plaju itu Sumsel 😅,plaju sumsel,0,positif
@cehok6077,"di riau 2 kilang woi, kilang sungai pak ning",riau kilang woi kilang sungai pak ning,0,positif
@Nozan_not_name,"over-capacity kok import BBM , ttololllm jangan diluar nalar lah",over capacity kok import bbm ttololllm jangan luar nalar lah,0,positif
@niamcreativemedia1817,kilangnya berkurang terus jelas over capacity,kilang kurang terus jelas over capacity,0,positif
@alirosheno9473,"Prabowo main halus dia gak main grasak grusuk nunggu Bahlil blunder fatal dan bukti2nya kuat baru disikat Prabowo contohnya Budi Arie, Immanuel ebenezer, srimul",prabowo main halus gak main grasak grusuk nunggu bahlil blunder fatal bukti nya kuat baru sikat prabowo contoh budi arie immanuel ebenezer srimul,0,positif
@nc7703,"Bahlil bahlil mental pemimpin nya gak ada inisiatif sendiri, pas di tanya ""itu tugas dia kok tugas saya ini"" selesai masalah Kerja formalitas doang",bahlil bahlil mental pimpin nya gak inisiatif sendiri pas tanya tugas kok tugas selesai masalah kerja formalitas doang,0,positif
@cepiristaaqila2777,Pak Prabowo masih tutup mata atou takut sama menterinya satu ini. Udah jelas dia ( Bahlil ) itu kaga bisa kerja. Apa ini pengalihan isu soal UUD perampasan aset.,pak prabowo tutup mata atou takut sama menteri satu udah jelas bahlil kaga kerja apa alih isu soal uud ampas aset,0,positif
@RojoRatu,😂 tambang bbm SERAHKAN KE MALAYSIA saja .. NEGARA DAPAT UNTUNG .. BBM MURAH .. rakyat ndak jadi korban oplos,tambang bbm serah malaysia negara untung bbm murah rakyat ndak jadi korban oplos,0,positif
@kancheol-j6v,elu bilang overcapacity biar bisa kongkalikong sama singapur kan. PENGHIANAT NEGARA,elu bilang overcapacity biar kongkalikong sama singapur kan penghianat negara,0,positif
@RekKecil,"Bahlull,,,stop monopoli  energi minyak,,,",bahlull stop monopoli energi minyak,0,positif
@ArnilTola-qy7iw,Kapan ya Sibahlil ini di ganti,kapan sibahlil ganti,0,positif
@rick_ada,Kami warga +62 nusantara bersma p purbaya..... Klo bpk disenggol dikit sja.... Kami siap     membela bapak... Maju terus pak purbaya.... Biarkan sja para  kamprett korup akhirnya kelimpungan.....,warga nusantara bersma p purbaya klo bpk senggol dikit sja siap bela bapak maju terus pak purbaya biar sja kamprett korup akhir kelimpungan,0,positif
@whinnc,"ga cm pak purbaya aja, saya jg ga percaya",ga cm pak purbaya aja jg ga percaya,0,positif
@budweiser-k7u,Sy dukung Purbaya...,sy dukung purbaya,0,positif
@Player30003,"Jangan berharap indonesia maju ato indonesia emas, kalau pola fikir mentri ato pejabatnya seperti bahlul, di otaknya yg penting cuan buat negara dan yang paling penting ada japren nya",jangan harap indonesia maju ato indonesia emas kalau pola fikir tri ato jabat bahlul otak yg penting cuan buat negara paling penting japren nya,0,positif
@xxx-zp9kf,supaya bisa impor supayaaa .......,impor supayaaa,0,positif
@andriedasilva,Goblin meresahkan,goblin resah,1,negatif
@icanksamarinda5004,Katax sdh d perbesar kilang  BPP dll,katax sdh d besar kilang bpp,0,positif
@Mukaram-z3s,"Bahlul perlu di ganti, cari org yg sama misi dgn pak Menkeu.",bahlul perlu ganti cari org yg sama misi dgn pak menkeu,0,positif
@IntanTitisari,"Over capacity kok impor, bahlul tenang MINERBA kita 😢",over capacity kok impor bahlul tenang minerba,0,positif
@IsmailArt,#prabowo tolong si Bahlil pecat,prabowo si bahlil pecat,0,positif
@muhikhsan2567,Klo masih susah jangan gengsi satt.. Kok masih impor klo overcapacity?? 😅😅,klo susah jangan gengsi satt kok impor klo overcapacity,0,positif
@sofimaulanapkl3629,Purbaya kalo ngomong pake logika yang mudah dipahami mayoritas  rakyat indonesia yang bodoh seperti saya,purbaya kalo ngomong pake logika mudah paham mayoritas rakyat indonesia bodoh,0,positif
@hartinihadisoetjipto3759,Iku alasan pak jgn percaya,iku alas pak jgn percaya,0,positif
@cekgumesin5232,"Ganti saja semua derut BUMN yang malas Bapak, ganti dengan generasi muda yang cerdas dan ingin membangun Indonesia",ganti semua derut bumn malas bapak ganti generasi muda cerdas bangun indonesia,0,positif
@alvinlioe5656,Ketahuan mana yang kerja..mana yang engga..soal ny ad yg minta saran..😂,tahu mana kerja mana engga soal ny ad yg minta saran,0,positif
@MUSICDREAMLAB,"cara menghancurkan mafia minyak yaitu mobil listrik, makanya pernah ada mobil listrik dari indonesia sekarang hilang di telan bumi",cara hancur mafia minyak mobil listrik makanya pernah mobil listrik indonesia sekarang hilang telan bumi,0,positif
@everythingisoke1824,"Netizen jadi mentri, menyala menkeu",netizen jadi tri nyala menkeu,0,positif
@watemanretno7976,"Gw rasa orang goblok jg tau kalo over itu lebih,,, ditangan mafia jadi kurang😅impor deh",gw rasa orang goblok jg tau kalo over lebih tang mafia jadi kurang impor deh,0,positif
@taufikpagar6352,Kilang rajin korupsi pertamina pak Purbaya.,kilang rajin korupsi pertamina pak purbaya,0,positif
@abs11family,Tuyul Afrika pengrusak konoha...,tuyul afrika rusak konoha,0,positif
@ekayonosuwito3298,"Koruptor pintar, tidak bahlul.",koruptor pintar bahlul,0,positif
@zein0Lan,"Over capacity tp impor ny kenceng🤭
Sesama mafia ya saling melindungi, kan enak tu dpt duit gede cuma makelaran🤫",over capacity tp impor ny kenceng sama mafia saling lindung kan enak tu dpt duit gede cuma makelar,0,positif
@indrasugianto4461,mending bikin baru demi masa depan ..🫵biaya   yg gak  mahal di indonesia Paa sech pak boss‼️masalahnya mau kerj gak,mending bikin baru masa depan biaya yg gak mahal indonesia paa sech pak boss masalah mau kerj gak,0,positif
@darmansyah7595,Lanjutkan pak pur...kami bersama mu,lanjut pak pur sama mu,0,positif
@potiwolo9738,Menunggu Bahlil di pecat,tunggu bahlil pecat,0,positif
@Omodong-dn2pv,mantap pa purbaya,mantap pa purbaya,0,positif
@antiquet,Menkeu & Ballhlil harunya kerja sama dong untuk kemajuan perekonomian indonesia. Khussunya untuk kilng minyak. Jwbn Bahlil sy rltidak mau dengar perkataan  dn kritikan Menkeu purabaya. Bahlil Agak aneh menurut saya,menkeu ballhlil haru kerja sama dong maju ekonomi indonesia khussunya kilng minyak jwbn bahlil sy rltidak mau dengar kata dn kritik menkeu purabaya bahlil aneh,0,positif
@MR-ik5eh,Gaspoolll pak Purbaya,gaspoolll pak purbaya,0,positif
@beardeddog8215,"Purbaya tipikal orang teknik, kalau datanya ga sesuai pasti dia cek. Hei Bahlil, kedepan kalau purbaya misal ngecek dan data nya valid, Lo mau bilang apa? Di mata presiden justru si purbaya yang lebih kuat karena datanya ada. Walau Lo ketum Golkar, masyarakat bisa menilai siapa yang bisa kerja. Hanya waktu yang bisa menjawab siapa yang layak jadi pemangku jabatan",purbaya tipikal orang teknik kalau data ga sesuai cek hei bahlil depan kalau purbaya misal ngecek data nya valid lo mau bilang apa mata presiden justru si purbaya lebih kuat data lo tum golkar masyarakat nilai siapa kerja waktu jawab siapa layak jadi mang jabat,0,positif
@hamzarifaldi8826,Pak purbaya VS kebathilan,pak purbaya vs kebathilan,0,positif
@elechoschannel6048,Di negara ini anehhh...semua yg hrusnya mudah malah dipersulit sendiri...pdahal aturan yg buat ya mereka sendiri...klw mikir simpel nya kan...studi dlu...dicek lapangan...dikomunikasikan...dicari solusi...klw mau niat pasti ktemu...lalu diaplikasikan di lapangan...misal ud ktemu kasusnya okkk nambah bangun kilang...ya ud tinggal bangun...klw msalah dana saya rasa negara ini gk miskin...pasti ad dan bisa...yg mbuat ruwet tu ya pejabat nya sendiri...ud ad kputusan lalu di olor2...alasan ini itu...intinya mreka2 gk mau klw gk untung kantong nya...mreka gk mau ribet...emg bner...yg gk mau negara ini maju y pejabat nya...trlalu kaya negeri ini...makanya mreka ke enakan menikmati keuntungan sendiri...dan budaya kyk gni bertahun2 ud menular ke bawahan nya...ud tau trik nya...mengakar...ibarat penyakit tu menular...,negara anehhh semua yg hrusnya mudah malah sulit sendiri pdahal atur yg buat sendiri klw mikir simpel nya kan studi dlu cek lapang komunikasi cari solusi klw mau niat ktemu lalu aplikasi lapang misal ud ktemu kasus okkk nambah bangun kilang ud tinggal bangun klw msalah dana rasa negara gk miskin ad yg mbuat ruwet tu jabat nya sendiri ud ad kputusan lalu olor alas inti mreka gk mau klw gk untung kantong nya mreka gk mau ribet emg bner yg gk mau negara maju y jabat nya trlalu kaya negeri makanya mreka enak nikmat untung sendiri budaya kyk gni tahun ud tular bawah nya ud tau trik nya akar ibarat sakit tu tular,0,positif
@daduy-w4h,"Kenapa bahlil gk dipecat aja sih?? 
Pak prabowo gk berani kah?? 
Biar rakyat yg nurunin manusia kaya gitu...suka memamerkan ke dunguan nya.",bahlil gk pecat aja sih pak prabowo gk berani biar rakyat yg nurunin manusia kaya gitu suka pamer dungu nya,0,positif
@ToroAthalla,Takut ketauan bermain😂,takut tau main,0,positif
@apriyansyah577,Sibahlil Pecat Tuh 😂😂,sibahlil pecat tuh,0,positif
@bangzul6771,TENANG PAK MENKEU KAMI DI BELAKANG BAPAK😅🔥,tenang pak menkeu belakang bapak,0,positif
@SKRGamingChannel,"3:14 salah, tugas anda itu memastikan klo rakyat harus selalu kesusahan.",salah tugas pasti klo rakyat selalu susah,0,positif
@chongsholeh,saya salut sama menkeu,salut sama menkeu,0,positif
@satriajaya-o6s,Prabowo kenapa GK pecat Bahlil,prabowo gk pecat bahlil,0,positif
@bman2586,karakter penjahat nya kuat banget,karakter jahat nya kuat banget,0,positif
@dimasabimanyu2157,Bakar Kilang... Bakar rumah tuh Goblin Anjinggg..,bakar kilang bakar rumah tuh goblin anjinggg,1,negatif
@pakyupakyu,"Bahlil penghubung antar mafia. si arab tu tau kan, itu bos besar si bahlil.",bahlil hubung antar mafia si arab tu tau kan bos besar si bahlil,0,positif
@mastragadomalolalo-u1n,Menurutmu apa yang membuat Presiden Prabowo tidak mengganti bahlil ini?,turut apa buat presiden prabowo ganti bahlil,0,positif
@imandinifauzi,"MENGAWAI IMPOR YA LIL, BIAR BANYAK CUAN NYAAAAAAAAA 😂",awai impor lil biar banyak cuan nyaaaaaaaaa,0,positif
@misbahulmunir9349,Pak menkeu sama pak esdm kok kayak gak sejalan yah... 😅😅,pak menkeu sama pak esdm kok kayak gak jalan yah,0,positif
@PUrwa-g2w,Rupa rupanya bahlil sedang menghalu....saya liat rautbwajah bahlil seakan tidak dalam keadaan baik baik saja.,rupa rupa bahlil sedang menghalu liat rautbwajah bahlil akan ada baik baik,0,positif
@ganangfirstianto7419,"wah jelas 600.000 USD banyak, kalo buat pembangunann. kalo korupsi...",wah jelas usd banyak kalo buat pembangunann kalo korupsi,0,positif
@vsp2856,Si koplak yang mau bikin gas antri msh jabat..... Bnyak ngomong nyebelin pecat ja bgs nya,si koplak mau bikin gas antri msh jabat bnyak ngomong nyebelin pecat ja bgs nya,0,positif
@iqbalHanafi-i1j5c,Menteri titipan ya gitu balul,menteri titip gitu balul,0,positif
@OBLAXS,"Setelah 4G trus 5G TRUS.. nemG crot...

Artinya Lol..Jalan tol makin sepi jalan makin lancardh.. pdhl kabel na eta2 bae...
Cuma SERVER WADAH YG DI PERBESAR..
GIMANA BIAR CPET PENUH...YAH DIGITAL NYA DI NAEKIN  PIXEL wow",g trus g trus nemg crot arti lol jalan tol makin sepi jalan makin lancardh pdhl kabel na eta bae cuma server wadah yg besar gimana biar cpet penuh yah digital nya naekin pixel wow,0,positif
@bilgomesddm,saya heran sama pak Prabowo....kenapa menteri itu belom di ganti.....Bahlil ini hanya menguntungkan mafia...banyak pengeluaran negara lewat diam.kacau,heran sama pak prabowo menteri bom ganti bahlil untung mafia banyak keluar negara lewat diam kacau,0,positif
@idsl6227,"Pokoknya pak purbaya ini kalau ngomong selalu to the point biar masyarakat tau dan jadi paham, jd ketika ekonomi indonesia goyang itu gak selalu salah dari menteri nya yg ambil kebijakan,tapi justru menteri udah ngasih arahan pun dilapangan nya yg pada ngaco dan bandel 😂
Bagus sih lama-lama masyarakat teredukasi dan jadi tau yg gak becus itu yg mana wkwkwkk",pokok pak purbaya kalau ngomong selalu to the point biar masyarakat tau jadi paham jd ekonomi indonesia goyang gak selalu salah menteri nya yg ambil bijak justru menteri udah ngasih arah lapang nya yg ngaco bandel bagus sih lama lama masyarakat edukasi jadi tau yg gak becus yg mana wkwkwkk,0,positif
@tommywisnu70,"Ya jelas lah penjahat lbh milih impor,, soale impor ada cuannya 😂😂 ahhh sudahhh lahhh...
Jgn kasih kendor pak purbayaa,,, gasak aja si tuyul ireng nya...",jelas lah jahat lbh milih impor soale impor cuannya ahhh sudahhh lahhh jgn kasih kendor pak purbayaa gasak aja si tuyul ireng nya,0,positif
@radityajuliantosjsfs.1338,Sekian juta orang di indonesia kenapa bahlil si yang di jadiin menteri?,sekian juta orang indonesia bahlil si jadiin menteri,0,positif
@ganjarsafaat61,tersengat listrik kayanya ni pak bahlil,sengat listrik kaya ni pak bahlil,0,positif
